
DAILY PLANET SPEED PHASE:

          Date Speed  Planet SpeedPhase  Buy Sell DaysN BuyDays% SellDays%
 1: 2021-02-07  0.37   Ceres     Direct  856  897  1753     0.49      0.51
 2: 2021-02-07  0.04  Chiron     Direct  636  611  1247     0.51      0.49
 3: 2021-02-07  0.25    Juno     Direct  840  907  1747     0.48      0.52
 4: 2021-02-07  0.24 Jupiter     Direct  711  784  1495     0.48      0.52
 5: 2021-02-07  0.55    Mars     Direct 1019 1058  2077     0.49      0.51
 6: 2021-02-07 -1.12 Mercury Retrograde  208  235   443     0.47      0.53
 7: 2021-02-07 13.94    Moon     Direct 1129 1194  2323     0.49      0.51
 8: 2021-02-07  0.03 Neptune     Direct  605  593  1198     0.51      0.49
 9: 2021-02-07  1.00   NNode     Direct 1129 1194  2323     0.49      0.51
10: 2021-02-07  0.34  Pallas     Direct  820  901  1721     0.48      0.52
11: 2021-02-07  0.03  Pholus     Direct  605  626  1231     0.49      0.51
12: 2021-02-07  0.03   Pluto     Direct  603  622  1225     0.49      0.51
13: 2021-02-07  0.12  Saturn     Direct  664  702  1366     0.49      0.51
14: 2021-02-07  1.00   SNode     Direct 1129 1194  2323     0.49      0.51
15: 2021-02-07  1.01     Sun     Direct 1129 1194  2323     0.49      0.51
16: 2021-02-07  0.02  Uranus     Direct  627  615  1242     0.50      0.50
17: 2021-02-07  1.25   Venus     Direct 1035 1076  2111     0.49      0.51
18: 2021-02-07 -0.15   Vesta Retrograde  172  208   380     0.45      0.55

DAILY PLANET ZODIAC SIGN POSITION:

    pID       Date  Planet     ZodSign  Buy Sell DaysN BuyDays% SellDays%
 1:  CE 2021-02-07   Ceres      Pisces  164  154   318     0.52      0.48
 2:  CH 2021-02-07  Chiron       Aries  411  460   871     0.47      0.53
 3:  JN 2021-02-07    Juno Sagittarius   72   62   134     0.54      0.46
 4:  JU 2021-02-07 Jupiter    Aquarius   18   26    44     0.41      0.59
 5:  MA 2021-02-07    Mars      Taurus   70   86   156     0.45      0.55
 6:  ME 2021-02-07 Mercury    Aquarius  102   99   201     0.51      0.49
 7:  MO 2021-02-07    Moon Sagittarius   88  108   196     0.45      0.55
 8:  NE 2021-02-07 Neptune      Pisces 1129 1194  2323     0.49      0.51
 9:  NN 2021-02-07   NNode      Gemini  119  120   239     0.50      0.50
10:  PA 2021-02-07  Pallas    Aquarius  152  169   321     0.47      0.53
11:  PH 2021-02-07  Pholus   Capricorn  411  429   840     0.49      0.51
12:  PL 2021-02-07   Pluto   Capricorn 1129 1194  2323     0.49      0.51
13:  SA 2021-02-07  Saturn    Aquarius   70   76   146     0.48      0.52
14:  SN 2021-02-07   SNode Sagittarius  119  120   239     0.50      0.50
15:  SU 2021-02-07     Sun    Aquarius   99   91   190     0.52      0.48
16:  UR 2021-02-07  Uranus      Taurus  410  459   869     0.47      0.53
17:  VE 2021-02-07   Venus    Aquarius   83   64   147     0.56      0.44
18:  VS 2021-02-07   Vesta       Virgo   90   75   165     0.55      0.45

DAILY PLANETS ASPECTS:

          Date meanOrb minOrb maxOrb startHour endHour exactHour effHours PlanetX PlanetY       Aspect  Buy Sell DaysN BuyDays% SellDays%
 1: 2021-02-07    0.77   0.04   1.65         0       4         1        5    Moon     Sun      Sextile   91   74   165     0.55      0.45
 2: 2021-02-07    1.02   0.19   1.93         0       6         3        7    Moon Neptune       Square   75   95   170     0.44      0.56
 3: 2021-02-07    1.03   0.26   1.99         0       6         3        7    Moon   Pluto SemiQuintile   94   78   172     0.55      0.45
 4: 2021-02-07    0.99   0.14   1.84         1       7         4        7    Moon  Pallas      Sextile   87   85   172     0.51      0.49
 5: 2021-02-07    1.04   0.24   1.99         1       7         4        7    Moon   Vesta       Square   82   86   168     0.49      0.51
 6: 2021-02-07    0.44   0.02   1.00         0      23         4       24   Venus  Uranus       Square   19   24    43     0.44      0.56
 7: 2021-02-07    1.01   0.19   1.91         2       8         5        7    Moon  Saturn   SemiSquare   82   90   172     0.48      0.52
 8: 2021-02-07    0.94   0.17   1.72         4       9         6        6    Moon Mercury      Sextile   82   83   165     0.50      0.50
 9: 2021-02-07    0.96   0.03   1.70         4      10         7        7    Moon    Mars   BiQuintile   78   89   167     0.47      0.53
10: 2021-02-07    1.00   0.01   1.75         4      10         7        7    Moon  Uranus SesquiSquare   87   87   174     0.50      0.50
11: 2021-02-07    1.06   0.17   1.94         4      11         7        8    Moon   Venus   SemiSquare   73   87   160     0.46      0.54
12: 2021-02-07    1.00   0.04   1.77         6      12         9        7    Moon  Chiron    BiSeptile   90   83   173     0.52      0.48
13: 2021-02-07    0.17   0.00   0.38         0      23         9       24     Sun   Ceres SemiQuintile   28   42    70     0.40      0.60
14: 2021-02-07    0.97   0.03   1.72         9      15        12        7    Moon   Ceres       Square   75   95   170     0.44      0.56
15: 2021-02-07    0.99   0.03   1.77        10      16        13        7    Moon   Pluto  SemiSextile   89   84   173     0.51      0.49
16: 2021-02-07    0.31   0.01   0.69         0      23        14       24 Mercury  Chiron   SemiSquare   23   30    53     0.43      0.57
17: 2021-02-07    0.98   0.02   1.72        12      18        15        7    Moon Jupiter   SemiSquare   89   88   177     0.50      0.50
18: 2021-02-07    0.86   0.01   1.72        18      23        21        6    Moon  Saturn SemiQuintile   82   92   174     0.47      0.53
19: 2021-02-07    0.81   0.10   1.52         0      23        23       24 Mercury  Pallas  Conjunction   26   31    57     0.46      0.54
20: 2021-02-07    0.91   0.09   1.75        20      23        23        4    Moon    Mars SesquiSquare   71   96   167     0.43      0.57
21: 2021-02-07    0.00   0.00   0.00         0      23        23       24   NNode   SNode   Opposition 1129 1194  2323     0.49      0.51
22: 2021-02-07    0.14   0.10   0.18         0      23        23       24  Saturn  Chiron      Sextile    6   11    17     0.35      0.65
23: 2021-02-07    0.58   0.42   0.74         0      23        NA       24   Ceres   Pluto      Sextile   10   13    23     0.43      0.57
24: 2021-02-07    1.00   0.99   1.01         0      23        NA       24  Chiron  Pholus       Square  369  383   752     0.49      0.51
25: 2021-02-07    0.79   0.78   0.80         0      23        NA       24  Chiron  Uranus  SemiSextile  943  992  1935     0.49      0.51
26: 2021-02-07    0.41   0.31   0.51         0      23        NA       24 Jupiter  Pholus SemiQuintile   18   24    42     0.43      0.57
