
DAILY PLANET SPEED PHASE:

          Date speed  Planet SpeedPhase buy sell daysN BuyDays% SellDays%
 1: 2021-02-07  0.37   Ceres     Direct 460  427   887     0.52      0.48
 2: 2021-02-07  0.04  Chiron     Direct 356  286   642     0.55      0.45
 3: 2021-02-07  0.25    Juno     Direct 522  487  1009     0.52      0.48
 4: 2021-02-07  0.24 Jupiter     Direct 415  392   807     0.51      0.49
 5: 2021-02-07  0.55    Mars     Direct 562  504  1066     0.53      0.47
 6: 2021-02-07 -1.12 Mercury Retrograde 110  110   220     0.50      0.50
 7: 2021-02-07 13.94    Moon     Direct 638  584  1222     0.52      0.48
 8: 2021-02-07  0.03 Neptune     Direct 340  284   624     0.54      0.46
 9: 2021-02-07  1.00   NNode     Direct 638  584  1222     0.52      0.48
10: 2021-02-07  0.34  Pallas     Direct 449  442   891     0.50      0.50
11: 2021-02-07  0.03  Pholus     Direct 346  328   674     0.51      0.49
12: 2021-02-07  0.03   Pluto     Direct 343  321   664     0.52      0.48
13: 2021-02-07  0.12  Saturn     Direct 392  350   742     0.53      0.47
14: 2021-02-07  1.00   SNode     Direct 638  584  1222     0.52      0.48
15: 2021-02-07  1.01     Sun     Direct 638  584  1222     0.52      0.48
16: 2021-02-07  0.02  Uranus     Direct 333  292   625     0.53      0.47
17: 2021-02-07  1.25   Venus     Direct 575  541  1116     0.52      0.48
18: 2021-02-07 -0.15   Vesta Retrograde  82  109   191     0.43      0.57

DAILY PLANET ZODIAC SIGN POSITION:

          Date  Planet     ZodSign buy sell daysN BuyDays% SellDays%
 1: 2021-02-07   Ceres      Pisces 140   99   239     0.59      0.41
 2: 2021-02-07  Chiron       Aries 453  416   869     0.52      0.48
 3: 2021-02-07    Juno Sagittarius  23   20    43     0.53      0.47
 4: 2021-02-07 Jupiter    Aquarius  22   20    42     0.52      0.48
 5: 2021-02-07    Mars      Taurus  35   34    69     0.51      0.49
 6: 2021-02-07 Mercury    Aquarius  44   43    87     0.51      0.49
 7: 2021-02-07    Moon Sagittarius  58   44   102     0.57      0.43
 8: 2021-02-07 Neptune      Pisces 638  584  1222     0.52      0.48
 9: 2021-02-07   NNode      Gemini 133  104   237     0.56      0.44
10: 2021-02-07  Pallas    Aquarius  49   38    87     0.56      0.44
11: 2021-02-07  Pholus   Capricorn 453  385   838     0.54      0.46
12: 2021-02-07   Pluto   Capricorn 638  584  1222     0.52      0.48
13: 2021-02-07  Saturn    Aquarius  85   59   144     0.59      0.41
14: 2021-02-07   SNode Sagittarius 133  104   237     0.56      0.44
15: 2021-02-07     Sun    Aquarius  55   44    99     0.56      0.44
16: 2021-02-07  Uranus      Taurus 453  414   867     0.52      0.48
17: 2021-02-07   Venus    Aquarius  38   34    72     0.53      0.47
18: 2021-02-07   Vesta       Virgo  58   42   100     0.58      0.42

DAILY PLANETS ASPECTS:

          Date meanOrb minOrb maxOrb startHour endHour exactHour effHours PlanetX PlanetY       Aspect buy sell daysN BuyDays% SellDays%
 1: 2021-02-07    0.00   0.00   0.00         0      23        23       24   NNode   SNode   Opposition 638  584  1222     0.52      0.48
 2: 2021-02-07    0.17   0.00   0.38         0      23         9       24     Sun   Ceres SemiQuintile  11   17    28     0.39      0.61
 3: 2021-02-07    0.31   0.01   0.69         0      23        14       24 Mercury  Chiron   SemiSquare  10   10    20     0.50      0.50
 4: 2021-02-07    0.86   0.01   1.72        18      23        21        6    Moon  Saturn SemiQuintile  50   42    92     0.54      0.46
 5: 2021-02-07    1.00   0.01   1.75         4      10         7        7    Moon  Uranus SesquiSquare  43   46    89     0.48      0.52
 6: 2021-02-07    0.98   0.02   1.72        12      18        15        7    Moon Jupiter   SemiSquare  48   43    91     0.53      0.47
 7: 2021-02-07    0.44   0.02   1.00         0      23         4       24   Venus  Uranus       Square  10   11    21     0.48      0.52
 8: 2021-02-07    0.97   0.03   1.72         9      15        12        7    Moon   Ceres       Square  49   40    89     0.55      0.45
 9: 2021-02-07    0.96   0.03   1.70         4      10         7        7    Moon    Mars   BiQuintile  51   35    86     0.59      0.41
10: 2021-02-07    0.99   0.03   1.77        10      16        13        7    Moon   Pluto  SemiSextile  48   43    91     0.53      0.47
11: 2021-02-07    1.00   0.04   1.77         6      12         9        7    Moon  Chiron    BiSeptile  52   40    92     0.57      0.43
12: 2021-02-07    0.77   0.04   1.65         0       4         1        5    Moon     Sun      Sextile  48   39    87     0.55      0.45
13: 2021-02-07    0.91   0.09   1.75        20      23        23        4    Moon    Mars SesquiSquare  42   45    87     0.48      0.52
14: 2021-02-07    0.81   0.10   1.52         0      23        23       24 Mercury  Pallas  Conjunction  21   14    35     0.60      0.40
15: 2021-02-07    0.14   0.10   0.18         0      23        23       24  Saturn  Chiron      Sextile   7    8    15     0.47      0.53
16: 2021-02-07    0.57   0.11   1.04         0      23        NA       24     Sun Neptune  SemiSextile  16   10    26     0.62      0.38
17: 2021-02-07    0.99   0.14   1.84         1       7         4        7    Moon  Pallas      Sextile  50   39    89     0.56      0.44
18: 2021-02-07    0.30   0.16   0.45         0      23        NA       24  Pallas  Pholus   SemiSquare   9    1    10     0.90      0.10
19: 2021-02-07    0.94   0.17   1.72         4       9         6        6    Moon Mercury      Sextile  43   45    88     0.49      0.51
20: 2021-02-07    1.06   0.17   1.94         4      11         7        8    Moon   Venus   SemiSquare  45   38    83     0.54      0.46
21: 2021-02-07    1.02   0.19   1.93         0       6         3        7    Moon Neptune       Square  50   40    90     0.56      0.44
22: 2021-02-07    1.01   0.19   1.91         2       8         5        7    Moon  Saturn   SemiSquare  47   43    90     0.52      0.48
23: 2021-02-07    1.04   0.24   1.99         1       7         4        7    Moon   Vesta       Square  48   41    89     0.54      0.46
24: 2021-02-07    1.03   0.26   1.99         0       6         3        7    Moon   Pluto SemiQuintile  51   40    91     0.56      0.44
25: 2021-02-07    0.53   0.30   0.76         0      23        NA       24   Vesta  Pallas     Quincunx  39   35    74     0.53      0.47
