PlanetAspectCountRange,Planet,Aspect,CountRange,Buy,Sell,DaysN,BuyDays%,SellDays%
"CE_a0_(0,4]",Ceres,a0,"(0,4]",1065,836,1901,0.56,0.44
CE_a0_0,Ceres,a0,0,4752,3714,8466,0.56,0.44
"CE_a103_(0,1]",Ceres,a103,"(0,1]",1615,1271,2886,0.56,0.44
"CE_a103_(1,6]",Ceres,a103,"(1,6]",393,316,709,0.55,0.45
CE_a103_0,Ceres,a103,0,3809,2963,6772,0.56,0.44
"CE_a120_(0,1]",Ceres,a120,"(0,1]",1639,1273,2912,0.56,0.44
"CE_a120_(1,4]",Ceres,a120,"(1,4]",376,293,669,0.56,0.44
CE_a120_0,Ceres,a120,0,3802,2984,6786,0.56,0.44
"CE_a135_(0,1]",Ceres,a135,"(0,1]",1552,1266,2818,0.55,0.45
"CE_a135_(1,4]",Ceres,a135,"(1,4]",333,273,606,0.55,0.45
CE_a135_0,Ceres,a135,0,3932,3011,6943,0.57,0.43
"CE_a144_(0,1]",Ceres,a144,"(0,1]",1596,1258,2854,0.56,0.44
"CE_a144_(1,5]",Ceres,a144,"(1,5]",349,303,652,0.54,0.46
CE_a144_0,Ceres,a144,0,3872,2989,6861,0.56,0.44
"CE_a150_(0,1]",Ceres,a150,"(0,1]",1500,1179,2679,0.56,0.44
"CE_a150_(1,5]",Ceres,a150,"(1,5]",352,288,640,0.55,0.45
CE_a150_0,Ceres,a150,0,3965,3083,7048,0.56,0.44
"CE_a180_(0,3]",Ceres,a180,"(0,3]",1041,762,1803,0.58,0.42
CE_a180_0,Ceres,a180,0,4776,3788,8564,0.56,0.44
"CE_a30_(0,1]",Ceres,a30,"(0,1]",1760,1443,3203,0.55,0.45
"CE_a30_(1,4]",Ceres,a30,"(1,4]",581,452,1033,0.56,0.44
CE_a30_0,Ceres,a30,0,3476,2655,6131,0.57,0.43
"CE_a36_(0,1]",Ceres,a36,"(0,1]",1731,1315,3046,0.57,0.43
"CE_a36_(1,5]",Ceres,a36,"(1,5]",623,508,1131,0.55,0.45
CE_a36_0,Ceres,a36,0,3463,2727,6190,0.56,0.44
"CE_a45_(0,1]",Ceres,a45,"(0,1]",1845,1428,3273,0.56,0.44
"CE_a45_(1,5]",Ceres,a45,"(1,5]",484,407,891,0.54,0.46
CE_a45_0,Ceres,a45,0,3488,2715,6203,0.56,0.44
"CE_a60_(0,1]",Ceres,a60,"(0,1]",1692,1338,3030,0.56,0.44
"CE_a60_(1,4]",Ceres,a60,"(1,4]",447,342,789,0.57,0.43
CE_a60_0,Ceres,a60,0,3678,2870,6548,0.56,0.44
"CE_a72_(0,1]",Ceres,a72,"(0,1]",1688,1351,3039,0.56,0.44
"CE_a72_(1,4]",Ceres,a72,"(1,4]",408,312,720,0.57,0.43
CE_a72_0,Ceres,a72,0,3721,2887,6608,0.56,0.44
"CE_a90_(0,1]",Ceres,a90,"(0,1]",1432,1097,2529,0.57,0.43
"CE_a90_(1,5]",Ceres,a90,"(1,5]",451,339,790,0.57,0.43
CE_a90_0,Ceres,a90,0,3934,3114,7048,0.56,0.44
"CH_a0_(0,3]",Chiron,a0,"(0,3]",1074,819,1893,0.57,0.43
CH_a0_0,Chiron,a0,0,4743,3731,8474,0.56,0.44
"CH_a103_(0,1]",Chiron,a103,"(0,1]",1602,1228,2830,0.57,0.43
"CH_a103_(1,4]",Chiron,a103,"(1,4]",319,269,588,0.54,0.46
CH_a103_0,Chiron,a103,0,3896,3053,6949,0.56,0.44
"CH_a120_(0,1]",Chiron,a120,"(0,1]",1433,1147,2580,0.56,0.44
"CH_a120_(1,4]",Chiron,a120,"(1,4]",321,232,553,0.58,0.42
CH_a120_0,Chiron,a120,0,4063,3171,7234,0.56,0.44
"CH_a135_(0,1]",Chiron,a135,"(0,1]",1463,1146,2609,0.56,0.44
"CH_a135_(1,4]",Chiron,a135,"(1,4]",375,272,647,0.58,0.42
CH_a135_0,Chiron,a135,0,3979,3132,7111,0.56,0.44
"CH_a144_(0,1]",Chiron,a144,"(0,1]",1552,1181,2733,0.57,0.43
"CH_a144_(1,4]",Chiron,a144,"(1,4]",515,330,845,0.61,0.39
CH_a144_0,Chiron,a144,0,3750,3039,6789,0.55,0.45
"CH_a150_(0,1]",Chiron,a150,"(0,1]",1457,1120,2577,0.57,0.43
"CH_a150_(1,5]",Chiron,a150,"(1,5]",504,420,924,0.55,0.45
CH_a150_0,Chiron,a150,0,3856,3010,6866,0.56,0.44
"CH_a180_(0,4]",Chiron,a180,"(0,4]",1390,1118,2508,0.55,0.45
CH_a180_0,Chiron,a180,0,4427,3432,7859,0.56,0.44
