PlanetAspectsCount,Planet,CountRange,Buy,Sell,DaysN,BuyDays%,SellDays%
"CE_(2,3]",Ceres,"(2,3]",184,187,371,0.5,0.5
"CE_(3,4]",Ceres,"(3,4]",193,168,361,0.53,0.47
"CE_(4,8]",Ceres,"(4,8]",182,173,355,0.51,0.49
"CE_[0,2]",Ceres,"[0,2]",336,390,726,0.46,0.54
"CH_(1,2]",Chiron,"(1,2]",373,330,703,0.53,0.47
"CH_(2,3]",Chiron,"(2,3]",145,153,298,0.49,0.51
CH_1,Chiron,1,354,403,757,0.47,0.53
"CH_[0,1)",Chiron,"[0,1)",23,32,55,0.42,0.58
"JN_(2,3]",Juno,"(2,3]",223,194,417,0.53,0.47
"JN_(3,4]",Juno,"(3,4]",133,166,299,0.44,0.56
"JN_(4,9]",Juno,"(4,9]",160,152,312,0.51,0.49
"JN_[0,2]",Juno,"[0,2]",379,406,785,0.48,0.52
"JU_(1,2]",Jupiter,"(1,2]",248,294,542,0.46,0.54
"JU_(2,3]",Jupiter,"(2,3]",161,166,327,0.49,0.51
"JU_(3,7]",Jupiter,"(3,7]",189,181,370,0.51,0.49
"JU_[0,1]",Jupiter,"[0,1]",297,277,574,0.52,0.48
"MA_(2,3]",Mars,"(2,3]",191,199,390,0.49,0.51
"MA_(3,5]",Mars,"(3,5]",322,335,657,0.49,0.51
"MA_(5,11]",Mars,"(5,11]",140,152,292,0.48,0.52
"MA_[0,2]",Mars,"[0,2]",242,232,474,0.51,0.49
"ME_(3,4]",Mercury,"(3,4]",187,202,389,0.48,0.52
"ME_(4,6]",Mercury,"(4,6]",284,274,558,0.51,0.49
"ME_(6,13]",Mercury,"(6,13]",103,104,207,0.5,0.5
"ME_[0,3]",Mercury,"[0,3]",321,338,659,0.49,0.51
"MO_(13,15]",Moon,"(13,15]",292,273,565,0.52,0.48
"MO_(15,17]",Moon,"(15,17]",214,216,430,0.5,0.5
"MO_(17,27]",Moon,"(17,27]",134,153,287,0.47,0.53
"MO_[5,13]",Moon,"[5,13]",255,276,531,0.48,0.52
NE_0,Neptune,0,895,918,1813,0.49,0.51
"NN_(2,3]",NNode,"(2,3]",243,219,462,0.53,0.47
"NN_(3,6]",NNode,"(3,6]",246,274,520,0.47,0.53
NN_2,NNode,2,306,325,631,0.48,0.52
"NN_[1,2)",NNode,"[1,2)",100,100,200,0.5,0.5
"PA_(1,2]",Pallas,"(1,2]",207,218,425,0.49,0.51
"PA_(2,3]",Pallas,"(2,3]",222,231,453,0.49,0.51
"PA_(3,8]",Pallas,"(3,8]",159,174,333,0.48,0.52
"PA_[0,1]",Pallas,"[0,1]",307,295,602,0.51,0.49
"PH_(0,1]",Pholus,"(0,1]",249,254,503,0.5,0.5
PH_0,Pholus,0,646,664,1310,0.49,0.51
"SA_(1,2]",Saturn,"(1,2]",255,234,489,0.52,0.48
"SA_(2,4]",Saturn,"(2,4]",107,103,210,0.51,0.49
SA_1,Saturn,1,195,203,398,0.49,0.51
"SA_[0,1)",Saturn,"[0,1)",338,378,716,0.47,0.53
"SN_(2,5]",SNode,"(2,5]",257,280,537,0.48,0.52
SN_2,SNode,2,252,257,509,0.5,0.5
"SN_[0,1]",SNode,"[0,1]",386,381,767,0.5,0.5
"SU_(3,4]",Sun,"(3,4]",201,200,401,0.5,0.5
"SU_(4,5]",Sun,"(4,5]",137,156,293,0.47,0.53
"SU_(5,11]",Sun,"(5,11]",191,183,374,0.51,0.49
"SU_[0,3]",Sun,"[0,3]",366,379,745,0.49,0.51
"UR_(1,3]",Uranus,"(1,3]",368,370,738,0.5,0.5
UR_0,Uranus,0,277,342,619,0.45,0.55
UR_1,Uranus,1,250,206,456,0.55,0.45
"VE_(3,4]",Venus,"(3,4]",166,208,374,0.44,0.56
"VE_(4,6]",Venus,"(4,6]",316,257,573,0.55,0.45
"VE_(6,12]",Venus,"(6,12]",127,115,242,0.52,0.48
"VE_[0,3]",Venus,"[0,3]",286,338,624,0.46,0.54
"VS_(2,3]",Vesta,"(2,3]",180,196,376,0.48,0.52
"VS_(3,4]",Vesta,"(3,4]",179,174,353,0.51,0.49
"VS_(4,10]",Vesta,"(4,10]",243,260,503,0.48,0.52
"VS_[0,2]",Vesta,"[0,2]",293,288,581,0.5,0.5
