
DAILY PLANET SPEED PHASE:

          Date Speed  Planet SpeedPhase  Buy Sell DaysN BuyDays% SellDays%
 1: 2021-02-07  0.37   Ceres     Direct 1161 1075  2236     0.52      0.48
 2: 2021-02-07  0.04  Chiron     Direct  846  798  1644     0.51      0.49
 3: 2021-02-07  0.25    Juno     Direct 1196 1090  2286     0.52      0.48
 4: 2021-02-07  0.24 Jupiter     Direct 1027  954  1981     0.52      0.48
 5: 2021-02-07  0.55    Mars     Direct 1356 1273  2629     0.52      0.48
 6: 2021-02-07 -1.12 Mercury Retrograde  297  272   569     0.52      0.48
 7: 2021-02-07 13.94    Moon     Direct 1557 1435  2992     0.52      0.48
 8: 2021-02-07  0.03 Neptune     Direct  785  748  1533     0.51      0.49
 9: 2021-02-07  1.00   NNode     Direct 1557 1435  2992     0.52      0.48
10: 2021-02-07  0.34  Pallas     Direct 1172 1097  2269     0.52      0.48
11: 2021-02-07  0.03  Pholus     Direct  811  738  1549     0.52      0.48
12: 2021-02-07  0.03   Pluto     Direct  801  731  1532     0.52      0.48
13: 2021-02-07  0.12  Saturn     Direct  895  831  1726     0.52      0.48
14: 2021-02-07  1.00   SNode     Direct 1557 1435  2992     0.52      0.48
15: 2021-02-07  1.01     Sun     Direct 1557 1435  2992     0.52      0.48
16: 2021-02-07  0.02  Uranus     Direct  856  791  1647     0.52      0.48
17: 2021-02-07  1.25   Venus     Direct 1409 1294  2703     0.52      0.48
18: 2021-02-07 -0.15   Vesta Retrograde  285  253   538     0.53      0.47

DAILY PLANET ZODIAC SIGN POSITION:

    pID       Date  Planet     ZodSign  Buy Sell DaysN BuyDays% SellDays%
 1:  CE 2021-02-07   Ceres      Pisces  171  175   346     0.49      0.51
 2:  CH 2021-02-07  Chiron       Aries  308  277   585     0.53      0.47
 3:  JN 2021-02-07    Juno Sagittarius  207  212   419     0.49      0.51
 4:  JU 2021-02-07 Jupiter    Aquarius  142  129   271     0.52      0.48
 5:  MA 2021-02-07    Mars      Taurus   88   88   176     0.50      0.50
 6:  ME 2021-02-07 Mercury    Aquarius  118  150   268     0.44      0.56
 7:  MO 2021-02-07    Moon Sagittarius  129  129   258     0.50      0.50
 8:  NE 2021-02-07 Neptune      Pisces 1046  964  2010     0.52      0.48
 9:  NN 2021-02-07   NNode      Gemini   95   69   164     0.58      0.42
10:  PA 2021-02-07  Pallas    Aquarius  118  138   256     0.46      0.54
11:  PH 2021-02-07  Pholus   Capricorn  299  267   566     0.53      0.47
12:  PL 2021-02-07   Pluto   Capricorn 1454 1339  2793     0.52      0.48
13:  SA 2021-02-07  Saturn    Aquarius   50   44    94     0.53      0.47
14:  SN 2021-02-07   SNode Sagittarius   95   69   164     0.58      0.42
15:  SU 2021-02-07     Sun    Aquarius  119  131   250     0.48      0.52
16:  UR 2021-02-07  Uranus      Taurus  302  281   583     0.52      0.48
17:  VE 2021-02-07   Venus    Aquarius  113   86   199     0.57      0.43
18:  VS 2021-02-07   Vesta       Virgo  142  115   257     0.55      0.45

DAILY PLANETS ASPECTS:

          Date meanOrb minOrb maxOrb startHour endHour exactHour effHours PlanetX PlanetY       Aspect  Buy Sell DaysN BuyDays% SellDays%
 1: 2021-02-07    0.77   0.04   1.65         0       4         1        5    Moon     Sun      Sextile  105  116   221     0.48      0.52
 2: 2021-02-07    1.02   0.19   1.93         0       6         3        7    Moon Neptune       Square  113  101   214     0.53      0.47
 3: 2021-02-07    1.03   0.26   1.99         0       6         3        7    Moon   Pluto SemiQuintile  102  106   208     0.49      0.51
 4: 2021-02-07    0.99   0.14   1.84         1       7         4        7    Moon  Pallas      Sextile  114  116   230     0.50      0.50
 5: 2021-02-07    1.04   0.24   1.99         1       7         4        7    Moon   Vesta       Square  124  100   224     0.55      0.45
 6: 2021-02-07    0.44   0.02   1.00         0      23         4       24   Venus  Uranus       Square   30   31    61     0.49      0.51
 7: 2021-02-07    1.01   0.19   1.91         2       8         5        7    Moon  Saturn   SemiSquare  130   90   220     0.59      0.41
 8: 2021-02-07    0.94   0.17   1.72         4       9         6        6    Moon Mercury      Sextile  103  114   217     0.47      0.53
 9: 2021-02-07    0.96   0.03   1.70         4      10         7        7    Moon    Mars   BiQuintile  100  122   222     0.45      0.55
10: 2021-02-07    1.00   0.01   1.75         4      10         7        7    Moon  Uranus SesquiSquare  126   96   222     0.57      0.43
11: 2021-02-07    1.06   0.17   1.94         4      11         7        8    Moon   Venus   SemiSquare  119   80   199     0.60      0.40
12: 2021-02-07    1.00   0.04   1.77         6      12         9        7    Moon  Chiron    BiSeptile  119  101   220     0.54      0.46
13: 2021-02-07    0.17   0.00   0.38         0      23         9       24     Sun   Ceres SemiQuintile   38   44    82     0.46      0.54
14: 2021-02-07    0.97   0.03   1.72         9      15        12        7    Moon   Ceres       Square  106  107   213     0.50      0.50
15: 2021-02-07    0.99   0.03   1.77        10      16        13        7    Moon   Pluto  SemiSextile  114  106   220     0.52      0.48
16: 2021-02-07    0.31   0.01   0.69         0      23        14       24 Mercury  Chiron   SemiSquare   28   31    59     0.47      0.53
17: 2021-02-07    0.98   0.02   1.72        12      18        15        7    Moon Jupiter   SemiSquare  131  118   249     0.53      0.47
18: 2021-02-07    0.86   0.01   1.72        18      23        21        6    Moon  Saturn SemiQuintile  129   96   225     0.57      0.43
19: 2021-02-07    0.81   0.10   1.52         0      23        23       24 Mercury  Pallas  Conjunction   36   13    49     0.73      0.27
20: 2021-02-07    0.91   0.09   1.75        20      23        23        4    Moon    Mars SesquiSquare  115  104   219     0.53      0.47
21: 2021-02-07    0.00   0.00   0.00         0      23        23       24   NNode   SNode   Opposition 1557 1435  2992     0.52      0.48
22: 2021-02-07    0.14   0.10   0.18         0      23        23       24  Saturn  Chiron      Sextile    2    6     8     0.25      0.75
23: 2021-02-07    0.58   0.42   0.74         0      23        NA       24   Ceres   Pluto      Sextile   15    9    24     0.62      0.38
24: 2021-02-07    1.00   0.99   1.01         0      23        NA       24  Chiron  Pholus       Square  237  184   421     0.56      0.44
25: 2021-02-07    0.79   0.78   0.80         0      23        NA       24  Chiron  Uranus  SemiSextile 1186 1109  2295     0.52      0.48
26: 2021-02-07    0.41   0.31   0.51         0      23        NA       24 Jupiter  Pholus SemiQuintile   32   63    95     0.34      0.66
